1939,RUSSIAN34,4,739,2,0,2,,f,1500,155,Black
1940,Akshat,517,240014,149,13,355,,f,1500,190,Black
1941,cwcdaniel,1892,760411,864,43,984,2014-05-11 13:07:27.826,f,1763,9,Black
1942,Mibijak,3,0,0,0,3,,f,1500,-123,Black
1943,ChesstyLady,16270,2685474,7915,530,7825,2024-11-21 23:16:52.063,f,1680,-4,Black
1944,wkimisan,27,0,7,0,20,,f,1500,-84,White
1945,Violata,1,0,0,0,1,,f,1500,-113,Black
1946,gomi13,57,15907,16,2,39,,f,1500,-110,Black
1947,salort,3,0,3,0,0,,f,1500,234,White
1948,NIKOLAY1978,117,77274,77,1,39,2014-08-23 09:42:42.691,f,1500,105,White
1949,hojjati,0,0,0,0,0,,f,1221,-7,White
1950,TipsarevicJanko,13,3971,8,0,5,,f,1500,-263,White
1951,obender,159,80942,76,3,80,,f,1596,-11,White
1952,Fisher111,6383,3986799,4285,153,1945,2024-11-22 02:16:18.64,t,1438,-8,Black
1953,Isaak,100,96812,23,4,73,2013-12-08 13:15:41.08,f,1394,-49,Black
1954,LokiFM,146,24364,94,12,40,2018-10-09 09:31:18.635,f,1212,,White
1955,bahadoor,113,84033,47,9,57,,f,1635,13,White
1956,johny,3116,1681273,1777,60,1279,2024-10-26 11:37:36,f,1554,10,Black
1957,elmassrey,6429,2963477,2585,250,3590,2020-04-23 10:22:13.208,f,1668,18,White
1958,vanbinhtelecom,5,0,0,0,5,,f,1500,-116,Black
1959,temporal,4234,1503818,1847,156,2231,2024-10-16 17:23:46.061,f,947,,White
1960,scannow,0,0,0,0,0,,f,1501,8,Black
1961,trekronor,62540,14873570,35335,3310,23895,2024-11-21 16:35:38.163,f,1649,-17,Black
1962,SlaviMilan,9,2561,6,0,3,,f,1500,162,White
1963,CreamKing,1156,507392,476,40,638,2024-11-21 04:33:26.959,f,1203,,White
1964,Krab1k,0,0,0,0,0,,f,1500,-149,Black
1965,ExuqHo,1,0,1,0,0,,f,1500,375,Black
1966,QueenPawn,0,0,0,0,0,,f,1500,-114,White
1967,meesaw,1198,931099,809,36,353,2018-08-26 16:47:13.264,f,1958,-24,White
1968,sah4567,47,6862,39,2,6,,f,1500,176,Black
1969,maxkuba,0,0,0,0,0,,f,1290,-56,White
1970,khas,2494,1887931,1116,128,1247,2023-09-20 18:16:10.309,f,1500,334,Black
1971,Sipuska,34,0,7,3,24,,f,1311,-71,Black
1972,G2013,0,0,0,0,0,,f,1500,-110,Black
1973,Papst_Benedikt,0,0,0,0,0,,f,1144,-5,White
1974,MaybeSheLikesHam,0,0,0,0,0,,f,1500,-188,Black
1975,Vera92,6310,2179040,2710,171,3424,2022-07-02 09:20:32.988,f,1500,-125,White
1976,muzzarella2002,10334,6807797,5360,267,4704,2024-11-20 19:43:02.765,f,1514,7,White
1977,Numancija,6,0,4,0,2,,f,1500,-106,White
1978,BNO,1085,1171933,355,51,679,2023-11-19 03:31:39.202,f,1443,12,White
1979,Shura,5343,1150546,2404,160,2777,2014-07-27 12:10:21.688,f,1694,18,White
1980,pontuschka,10872,3249562,4212,241,6413,2021-12-03 13:57:59.38,f,1504,-5,Black
1981,DIgorevich,108451,10081129,56596,2879,48950,2024-11-21 07:21:30.304,f,1680,3,Black
1982,dyb4hzvo,29881,13273168,13282,452,16144,2024-11-21 22:57:08.288,f,1500,-136,Black
1983,Bulletrain,0,0,0,0,0,,f,1288,-14,Black
1984,michelec,1,142,0,0,1,,f,1500,-74,White
1985,mmiicc,13,1551,9,0,4,,f,1500,399,White
1986,Altnabla,463,144613,125,17,321,2019-01-18 12:13:31.506,f,1500,162,White
1987,TheHolySardine,6,4478,0,2,4,,f,1500,-163,Black
1988,epok,404,262860,129,11,262,,f,1222,-6,White
1989,jer1700,9322,3987214,5362,519,3435,2024-11-21 16:14:33.696,f,1807,10,Black
1990,no-such-file,21,7454,7,0,14,,f,1500,264,White
1991,aj27,1565,683469,716,66,781,2019-01-04 23:30:19.108,f,1500,-61,Black
1992,TANK,51,17952,23,0,28,2014-11-07 13:10:57.372,f,1436,-33,White
1993,zellollahy,71,56238,30,2,39,2019-08-21 09:37:33.219,f,1250,-11,White
1994,owshitnigga,0,0,0,0,0,,f,1500,-206,Black
1995,qsalister,943,520027,423,36,484,2024-11-16 03:41:26.749,f,1638,22,White
1996,jjbus,147,261802,71,3,73,2014-05-15 22:04:40.386,f,1500,-322,White
1997,olinchuk,21114,12997502,12867,1053,7193,2019-05-02 04:16:11.916,f,1759,6,White
1998,DIESELL,59,12468,30,1,28,,f,1500,236,Black
1999,Mats,248,104453,103,14,122,2022-08-06 16:35:15.765,f,1500,-161,Black
2000,Nona,3200,1645203,1543,99,1558,2020-05-19 14:53:19.369,f,1466,15,Black
2001,Natpoil,966,313153,506,35,425,2023-10-12 15:30:15.056,f,1500,90,White
2002,XRat,0,0,0,0,0,,f,1500,-143,Black
2003,tigrbavi,35,0,27,0,8,,f,1500,276,Black
2004,Dantix,2,0,1,0,1,2016-06-06 16:39:43.212,f,1500,-114,Black
2005,NapoliEstoril,14,4216,9,0,5,,f,1500,162,White
2006,piter60,1,0,0,0,1,,f,1500,-163,Black
2007,franck3838,25,0,1,0,24,,f,1500,-128,White
2008,pasamm,0,0,0,0,0,,f,1500,231,Black
2009,E_R,83146,10294773,39717,4566,38863,2024-11-21 14:02:43.158,f,1500,156,Black
2010,Wiltor38,18,7946,4,0,14,,f,1500,-163,White
2011,Cody33,12,7529,1,2,9,2013-10-20 16:06:19.544,f,1209,77,White
2012,aditya369,161,90163,52,4,105,2014-04-15 09:46:38.212,f,1432,-10,White
2013,Gavinator,104,42183,18,1,85,2013-11-30 07:06:56.27,f,1005,-7,Black
2014,NinjaWithKatana,4699,1373675,2741,174,1783,2024-11-18 17:06:47.73,f,1948,2,Black
2015,Dalequevoy,321,212057,168,11,140,2013-09-26 17:46:39.058,f,1500,-139,White
2016,denovsk,7338,3222379,3767,122,3449,2024-11-21 15:19:15.349,f,1500,-133,Black
2017,Alik,537,218456,230,5,302,,f,1338,38,Black
2018,mmic,4,528,1,0,3,,f,1500,162,White
2019,hizu,10,0,4,0,6,,f,1500,146,White
2020,m_i,5,0,3,0,2,,f,1500,-76,White
2021,cobra2,5648,1316543,3022,127,2497,2022-01-19 13:42:28.672,f,1285,,White
2022,saa,0,0,0,0,0,,f,1500,256,White
2023,Dobrodruh,5220,921859,1560,42,3618,2015-11-17 07:31:26.744,f,1483,-2,Black
2024,car_mi,7,0,5,0,2,,f,1500,104,White
2025,Beer-chess-dubstep,391,204558,155,14,220,2013-11-19 02:16:59.785,f,1433,-20,Black
2026,ralemajstorCG,98,60370,53,1,44,2024-11-20 03:50:41.962,f,1616,-18,Black
2027,sos30330,20,0,4,1,15,,f,1260,-25,Black
2028,pierratafia,70,40243,30,3,37,2013-06-03 14:15:19.414,f,1500,-241,Black
2029,infa,6038,1641038,2677,138,3222,2024-10-04 12:57:42.812,f,1411,15,Black
2030,POTOPEPPER,7,3000,4,0,3,,f,1500,97,White
2031,maksimtchuk,32,19612,12,4,16,2013-07-18 10:20:59.437,f,1500,-274,Black
2032,valecnik,18,0,7,0,11,,f,1412,28,White
2033,0day,577,268095,224,13,338,,f,1383,-5,Black
2034,lilas,14743,7399143,7275,495,6971,2024-11-21 15:21:07.506,f,1489,11,Black
2035,visa1967,1485,1552529,920,47,518,2020-02-04 11:15:25.079,f,1749,7,Black
2036,chess-player,59,20654,28,0,31,,f,1500,156,White
2037,superpaisano,320,167844,159,7,152,2014-04-08 17:17:28.734,f,1661,6,Black
2038,Azurah,116,53128,35,3,77,,f,1500,123,Black
2039,palatch,5,0,2,1,2,,f,1500,-57,White
2040,ghodsian,15524,6098395,7607,1196,6721,2024-11-19 00:46:24.883,f,1725,-9,Black
2041,adel,3012,1539043,1213,108,1691,2024-11-21 08:11:49.147,f,1432,-4,White
2042,blusah,29,0,21,0,8,,f,1500,202,White
2043,flcjp,1434,428162,512,29,893,2019-05-24 10:18:46.089,f,1255,-8,Black
2044,FRANCESCOBOTVINNIKF,166,83588,75,2,89,,f,1515,-10,Black
2045,calpurnia,669,643066,290,10,369,2024-10-28 15:24:40.402,f,1677,5,White
2046,alexistc,313,158338,83,16,214,2024-06-01 15:31:04.37,f,1228,-8,White
2047,supercraps4ede,148,73673,77,1,70,,f,1395,26,White
2048,iLick,3,1035,0,0,3,,f,1500,106,White
2049,kall-max,8456,7316629,4550,286,3616,2018-02-05 21:04:58.035,f,1564,1,Black
2050,timbites,246,45956,105,5,136,2023-05-17 09:44:18.116,f,1450,-25,White
2051,tenderfoot,0,0,0,0,0,,f,1677,-5,White
2052,wrack,398,41516,187,12,199,,f,1500,-83,White
2053,Oscar_Varela,8761,4341489,3993,271,4497,2024-10-20 01:36:42.078,f,1247,62,White
2054,Gileade,42,0,30,0,12,,f,1500,203,White
2055,Aletts,279,155322,81,7,191,,f,916,146,White
2056,atahualpa,463,414059,178,19,266,2022-09-29 17:35:06.736,f,1440,20,Black
2057,mikel,3219,4897753,1487,237,1495,2017-05-11 16:09:42.862,f,1767,-1,Black
2058,swedums,21,5260,4,0,17,,f,1500,-80,White
2059,trilobit3,364,223355,182,16,165,2016-08-19 08:13:39.312,f,1560,-5,Black
2060,TUCACHERO,228,114525,67,6,151,,f,1500,192,Black
2061,kkrish,1383,1080120,683,26,674,2024-11-17 13:52:11.75,f,1407,-14,White
2062,regordrum,632,777844,359,42,231,2024-11-21 19:52:44.476,f,1500,79,White
2063,0rinda,8,0,1,0,7,,f,1500,-283,Black
2064,ffshow,2496,1347016,1230,67,1199,2024-11-20 15:28:46.892,f,1576,-18,White
2065,AntaresS81,4405,1482917,2593,345,1467,2018-04-20 20:04:06.766,f,2127,0,Black
2066,apsu2323,3998,1010987,2350,64,1571,,f,1950,-13,Black
2067,pakap,10884,2216073,4781,293,5810,2024-11-22 02:06:47.781,f,1500,383,White
2068,adam_zett,80,73748,29,4,47,,f,1500,115,Black
2069,abuhachim,7,0,1,0,6,2023-04-01 07:56:40.176,f,1295,-95,White
2070,AGuerrero,17809,10823019,8405,613,8789,2024-11-21 10:39:16.295,f,1521,-7,White
2071,XOR,438,168504,219,10,209,2014-08-14 21:03:37.147,f,1683,-8,White
2072,whlr,5,0,4,0,1,,f,1500,221,White
2073,gil,28868,20590459,8201,1606,19012,2023-09-29 04:22:04.465,f,1500,217,White
2074,Vogy,16,0,3,0,13,2020-08-21 22:05:36.78,f,1500,-246,White
2075,helmut,4,1862,1,0,3,,f,1500,-101,White
2076,cbesure,35,35402,13,0,22,,f,1500,132,White
2077,Viliam,0,0,0,0,0,,f,1388,-15,White
2078,grass,98,70602,35,1,62,,f,1406,-10,Black
2079,alexbezver,69,0,18,2,49,2023-03-11 07:15:57.178,f,1180,9,Black
2080,juscelk,0,0,0,0,0,,f,1589,-12,Black
2081,spacemanspiff,2,256,0,0,2,,f,1500,-122,White
2082,welshman,0,0,0,0,0,,f,1500,55,Black
2083,Mesquita,26,21373,5,0,21,,f,1500,-165,Black
2084,Torturous,3593,1748074,2015,46,1531,2018-08-31 01:03:53.763,f,1659,14,White
2085,luckyonion,5,0,2,0,3,,f,1500,213,White
2086,Trident,4,892,4,0,0,,f,1500,162,White
2087,Gandrak,2,0,0,0,2,,f,1500,-93,Black
2088,skei,4,1028,1,0,3,,f,1500,-117,Black
2089,brownbomber,262,196755,143,25,94,2014-03-20 00:16:47.695,f,1274,-2,White
2090,glitchytwenty83,3,0,0,0,3,,f,1500,-113,White
2091,Megongnima,2,0,0,0,2,,f,1500,-158,White
2092,ainz,2173,861149,946,89,1138,2024-10-13 13:44:36.608,f,1193,13,White
2093,TomasF,31,8633,20,3,8,,f,1500,-297,White
2094,mundyhack,1,0,0,0,1,,f,1500,-517,White
2095,cvillavicencio,0,0,0,0,0,,f,1003,38,Black
2096,yumy,6,2106,3,0,3,,f,1500,116,Black
2097,radcliffe,25,7336,9,1,15,,f,1891,-118,Black
2098,kardashov,2419,1911852,1128,57,1233,2015-10-17 11:02:49.731,f,1500,212,Black
2099,Puma,9137,4037544,5992,316,2829,2024-09-10 04:09:32.598,f,1244,-2,Black
2100,gremlin_the_red,1087,517847,565,90,431,2024-10-12 14:34:50.847,f,1500,-130,Black
2101,Genesis,12,4987,3,0,9,,f,1500,-184,White
2102,GentlemanChess,1104,685893,518,41,543,2017-08-09 19:26:50.085,f,1340,-3,White
2103,sshilovsky,11642,5635121,5555,440,5644,2024-11-22 00:53:40.371,f,1500,241,White
2104,Titmouse,0,0,0,0,0,,f,1500,-117,White
2105,Lacuria,6,0,2,0,4,,f,1500,187,Black
2106,PJotse,36,19025,3,0,33,2014-01-24 15:08:23.747,f,1500,-138,White
2107,gh-gh,3,1741,1,0,2,,f,1500,228,White
2108,hg-hg,1,0,0,0,1,,f,1500,-151,White
2109,Memyself,0,0,0,0,0,,f,1517,63,White
2110,Plasky,23,0,3,1,19,,f,1500,-424,Black
2111,decock,8724,1297590,4321,83,4320,2024-11-21 06:45:49.386,f,1500,-226,Black
2112,jk-jk,1,0,0,0,1,,f,1500,-199,White
2113,ivan11,2663,1400219,1356,83,1224,2017-09-13 09:02:19.338,f,1500,-217,Black
2114,grig123,34,20065,11,0,23,,f,1242,16,White
2115,MensserFrancisco,3768,1156052,1538,58,2172,2015-03-10 09:00:52.089,f,1354,8,White
2116,saman16,0,0,0,0,0,,f,1500,392,White
2117,thinkgud,249,118277,116,9,124,2016-07-31 00:48:08.047,f,1500,221,Black
2118,Stereo,9721,5720079,4077,348,5289,2024-11-15 12:46:22.266,f,1517,-6,Black
2119,Ctk,15,7928,5,2,8,,f,1500,-133,Black
2120,yavd1,27,17922,1,0,26,,f,1500,-155,Black
2121,lk-lk,10,0,5,1,4,,f,1500,166,White
2122,Infexus,3,0,0,1,2,,f,1500,-102,Black
2123,mail2balaji86,215,186518,40,2,169,2015-07-02 15:54:30.199,f,1500,-124,White
2124,WildGoose,1,942,0,0,1,,f,1500,-118,Black
2125,Bawsty,1951,926838,1051,62,838,2024-11-21 14:52:31.006,f,1737,19,Black
2126,kosbar,52075,8761168,24306,631,27138,2024-11-21 17:30:20.044,f,1813,1,Black
2127,jess67,11493,7267894,5664,622,5198,2021-01-28 15:15:38.85,f,1500,174,Black
2128,Geferenkter,15,4919,10,0,5,,f,1500,271,White
2129,Generals,4,0,2,0,2,,f,1500,198,Black
2130,Sergeevich,33769,11990831,17616,606,15547,2024-11-21 23:03:25.494,f,1464,13,White
2131,dav00d,696,573859,357,13,326,2014-01-22 07:06:41.052,f,1446,17,Black
2132,j-l,314,140308,72,11,231,2013-06-29 16:48:55.814,f,1244,-1,White
2133,dunny,38539,5171218,20394,1035,17099,2024-11-21 14:43:09.812,f,1872,-8,White
2134,artemka,1310,777910,455,23,827,2014-11-04 11:46:43.475,f,1716,16,Black
2135,LLUNA,21588,6132740,9753,923,10893,2024-11-21 10:48:22.503,f,1520,11,Black
2136,H3n3,15189,4014350,7287,579,7323,2024-11-21 18:46:21.346,f,1432,-9,Black
2137,GPK,1070,580799,484,35,551,2014-07-23 11:25:39.47,f,1575,-20,White
2138,dikarka,1,0,0,0,1,,f,1500,-107,Black
2139,mham,389,175608,195,37,136,2014-10-09 13:00:15.673,f,1234,,White
2140,MoleMan,0,0,0,0,0,,f,1500,-124,White
2141,Xhosa,748,276781,354,21,373,,f,1500,252,Black
2142,HelelOBom,627,265654,373,25,229,,f,1727,-10,White
2143,behzad2012,7,0,1,0,6,,f,1500,-100,Black
2144,as_1,1,0,0,0,1,,f,1500,-103,White
2145,SupSon,1,0,0,0,1,,f,1500,-238,White
2146,Alex,8228,2259749,3615,159,4448,,f,1690,20,White
2147,mazzamuz,22109,7717977,9835,669,11599,2024-11-21 22:55:30.264,f,1505,-2,White
2148,BlubbaEkke,3512,1265826,1949,116,1445,2021-06-10 12:54:28.532,f,1708,7,Black
2149,abhishekchalakkunnam,18,0,5,0,13,,f,1327,-27,White
2150,SupMySon,1,0,0,0,1,,f,1500,-268,White
2151,Teffler,2,0,0,0,2,,f,1500,-129,Black
2152,mad12,3,0,1,0,2,,f,1500,-213,White
2153,terminator100,3432,1408769,1561,74,1797,2013-12-06 15:53:38.189,f,1523,-1,Black
2154,kloun,40,38362,19,3,18,,f,1500,176,Black
2155,HeartBeat,9,0,3,1,5,,f,1500,-229,Black
2156,Pandamonium,1,878,0,0,1,,f,1500,-167,Black
2157,cortex,0,0,0,0,0,,f,1354,13,White
2158,opera,688,86208,218,13,457,,f,1466,18,White
2159,Botxi88,49,51111,15,1,33,,f,978,,Black
2160,pasammm,0,0,0,0,0,,f,1500,-66,Black
2161,robosonic,5,2727,2,0,3,,f,1500,226,Black
2162,EvelinPfair,8,0,8,0,0,,f,1500,99,White
2163,hankm00dy,10152,3812075,4494,151,5504,2024-11-21 19:12:30.483,f,1399,20,Black
2164,marlboroman,1,0,0,0,1,,f,1500,-168,White
2165,Markchessmate,14,4475,3,0,11,,f,1500,220,Black
2166,nascto,7406,2034277,2397,264,4742,2024-10-10 10:16:23.125,f,1609,-18,White
2167,jalal,425,277022,182,12,231,,f,1135,-8,White
2168,BuckRogers,12593,4625917,5674,362,6542,2023-10-05 03:51:00.704,f,1564,-14,Black
2169,ATLASZENON,41,0,35,1,5,,f,1500,164,Black
2170,tbpatel23,5375,686600,3084,108,2133,2014-02-21 20:55:04.931,f,1807,-21,Black
2171,Zonni,782,373225,351,15,415,2022-01-13 05:26:43.258,f,1472,13,Black
2172,ctmd,721,552342,350,18,353,2020-06-25 08:28:54.149,f,1457,-12,White
2173,juniora,1058,447774,462,32,563,2015-02-20 12:16:40.494,f,1471,-9,Black
2174,Signodesing,970,331980,223,18,729,2020-10-31 14:22:43.284,f,1715,14,Black
2175,VeganSociety,0,0,0,0,0,,f,1500,-16,Black
2176,VYTAS,13,0,11,0,2,,f,1500,-129,Black
2177,2x2,262,100507,125,5,132,2024-02-16 01:55:53.053,f,1546,0,Black
2178,car_mic,1,0,0,0,1,,f,1500,-153,Black
2179,cca,11,1453,7,0,4,,f,1500,235,White
2180,camozzi,523,325500,213,15,295,2015-03-14 08:38:05.101,f,1361,-81,Black
2181,Kerch79,1171,389238,614,36,516,2018-01-08 02:00:29.097,f,1830,-12,White
2182,ArdeaCinerea,14,0,1,2,11,,f,1500,-144,White
2183,NoNoNoNo,132,115962,61,5,66,2014-08-11 12:36:40.394,f,1500,74,White
2184,sanketnai,64,44968,5,2,57,2014-01-10 15:08:34.842,f,1125,-18,White
2185,cajohnm,12768,8952108,6046,515,6206,2023-11-19 08:22:18.196,f,1500,-113,Black
2186,blackz,94,37661,46,3,42,,f,1521,-22,Black
2187,Bony,1274,1315336,545,17,712,,f,1550,-11,Black
2188,sheik1,36,0,4,1,31,2014-10-15 15:58:02.782,f,1500,-139,White
2189,dmiljan,32999,6584306,16421,553,16025,2024-09-20 07:36:25.492,f,1650,-11,White
2190,banger,526,240035,250,11,260,2014-03-14 04:05:38.027,f,1432,-6,Black
2191,nikita777rus,3,0,1,0,2,,f,1500,-156,Black
2192,Rygardo,0,0,0,0,0,,f,1860,-18,Black
2193,fadaei,110,113213,13,3,94,,f,1172,-2,Black
2194,pouya,52,27301,20,1,31,,f,1472,58,White
2195,Rodrigo2012,3,0,1,0,2,,f,1500,260,Black
2196,far,3182,2406726,1696,97,1387,2014-03-14 17:56:36.798,f,1746,-10,White
2197,Bavarian_Illuminati,139,43251,38,4,97,,f,1132,-20,White
2198,fuad_khadra,164,144111,117,3,44,2019-12-15 18:12:47.97,f,1741,-20,Black
2199,muratk,764,522295,283,32,449,2014-11-12 08:49:53.864,f,1500,-5,Black
2200,piejosan,60,34910,22,2,36,,f,1644,-131,Black
2201,ilnyarien,27,11943,12,1,14,2017-05-11 03:48:52.15,f,1500,162,Black
2202,nphirning,103,26293,23,7,73,,f,1391,126,White
2203,sufyan,62,0,11,1,50,,f,1500,-155,Black
2204,Icecrown7,18,0,8,0,10,,f,1500,162,White
2205,DrCerebrito,230,189820,94,0,136,2013-09-01 13:17:51.034,f,1429,-5,White
2206,punjabi,1,87,1,0,0,,f,1500,227,White
2207,DA,1580,1225118,898,60,622,2013-09-18 16:00:06.006,f,1585,14,Black
2208,Practice,0,0,0,0,0,,f,1761,-14,White
2209,raw03,3160,2945269,1559,181,1420,2024-11-21 19:10:29.867,f,1490,11,Black
2210,soheilsoma,489,354204,159,11,319,,f,1459,-6,White
2211,Arkwolf,3059,1594116,1452,115,1492,2024-11-08 09:41:07.749,f,1317,-9,White
2212,nessu,2751,2037710,1591,110,1049,2024-11-12 12:31:13.685,f,1756,-14,White
2213,mage3070,10,3905,7,0,3,,f,1500,-80,Black
2214,mikan25b,85,69579,48,5,32,2017-05-31 12:23:10.304,f,1500,150,White
2215,Arnowaro974,11,0,4,1,6,,f,1500,-143,White
2216,lolshto,19526,3115563,11977,549,6988,2024-10-28 08:07:30.796,f,1846,14,White
2217,DespertaFerro,73,30398,18,0,55,2013-09-24 07:15:35.639,f,1189,-19,White
2218,maurocachimbo,259,191435,83,6,170,2016-10-18 12:38:03.62,f,1337,33,White
2219,AlanPartridge,1165,659695,508,8,649,2020-03-02 11:22:28.655,f,1171,-30,Black
2220,kardenaz,28,12188,10,0,18,,f,1107,-64,Black
2221,Vegan,0,0,0,0,0,,f,1500,188,Black
2222,poesiamore,21594,8498551,15382,655,5554,2024-11-21 12:47:54.819,f,1706,-6,Black
2223,GayWinker,48,18705,19,0,29,2014-02-18 19:01:44.025,f,1418,-16,White
2224,staffie,79,0,47,3,29,,f,1500,225,White
2225,Palos,2666,0,1370,205,1091,2024-11-21 22:20:26.257,f,1447,-50,White
2226,Commandt,6,0,5,0,1,,f,1500,152,Black
2227,KAFKALF,2,0,0,0,2,,f,1500,-93,White
2228,fd123,48,25379,16,6,26,2022-10-20 21:47:34.201,f,1500,-80,White
2229,MrPotatoHead,39,10243,20,4,15,2014-12-25 17:48:17.797,f,1121,,Black
2230,dnb,28,25507,8,1,19,,f,1500,70,Black
2231,signa,0,0,0,0,0,,f,1500,209,White
2232,zeta_figueroa,39,15027,8,4,24,,f,1198,,White
2233,Narciso,361,139154,185,7,168,,f,1628,-8,Black
2234,GStyle,115,43446,55,1,58,,f,1936,-18,White
2235,andresneno,8299,4965115,3979,325,3970,2024-11-16 19:13:40.141,f,1933,12,White
2236,Kastrov,53,24839,13,2,35,2015-07-14 00:00:02.789,f,1759,-91,Black
2237,Apradion,42,16628,13,1,28,,f,1496,20,White
2238,DreamerKrsk,520,252465,311,10,194,2022-03-10 04:04:41.438,f,1500,265,Black
2239,Questana,0,0,0,0,0,,f,1572,-11,Black
2240,jhericjared,39,12085,33,0,6,,f,1500,162,White
2241,EtreHumain,3,0,0,0,3,,f,1500,-75,Black
2242,formatorhdd,738,459901,377,27,334,2024-11-16 08:49:47.813,f,1572,1,Black
2243,HainaGata,5,0,4,0,1,,f,1500,128,White
2244,Rondaroa,5,0,2,0,3,,f,1500,245,Black
2245,rick,42017,3560374,20349,743,20922,2024-09-17 16:35:34.494,f,1524,11,Black
2246,HoneyMoney,2,1245,0,0,2,,f,1500,-115,White
2247,RaptoR-Bee,6694,1259033,3857,307,2530,2024-03-08 18:52:42.487,f,2072,5,Black
2248,Artur2004,89,84278,47,3,39,,f,1500,173,White
2249,sook,51,0,12,2,37,,f,1500,-277,Black
2250,PirtuMikunnen,18,0,13,0,5,,f,1500,164,White
2251,Bullseye,5,3992,2,0,3,2017-01-25 05:56:01.67,f,1500,376,Black
2252,Spartakovec,1,0,1,0,0,,f,1500,287,Black
2253,Sattip,1393,858215,661,37,695,2016-02-03 19:15:28.82,f,1565,-7,Black
2254,holyspit,15,3106,0,0,15,,f,1391,-121,White
2255,riaz,2469,966599,1314,44,1111,2013-09-15 14:14:24.481,f,1500,87,White
2256,Pippertone,28628,16084547,15583,1259,11786,2024-11-13 15:33:24.042,f,1737,19,Black
2257,Miafkin,75,16876,58,2,14,2013-08-31 17:48:36.429,f,1500,331,Black
2258,MAYDAY,1,174,0,0,1,,f,1500,-90,White
2259,Ceska,4,2383,1,1,2,,f,1500,56,White
2260,NicoBellitsj,6633,2275054,3318,163,3152,2024-05-04 06:16:26.218,f,1410,-32,White
2261,Anycetto,75,0,12,1,62,2015-07-15 17:11:23.498,f,1271,-14,Black
2262,muhahaha,28,0,8,0,20,,f,1503,-76,White
2263,BozzOz,176,20952,91,6,79,,f,1500,320,Black
2264,bevaga,754,428852,221,10,523,,f,1367,10,White
2265,citizensas,5281,1526982,2571,177,2530,2024-11-21 12:29:39.261,f,1482,12,White
2266,Chernec,0,0,0,0,0,,f,1654,-15,Black
2267,new_One,50,36681,35,1,14,2013-06-22 10:46:33.907,f,1861,22,Black
2268,qw-qw,11,9344,6,1,4,,f,1500,158,White
2269,Ruslan28,2367,1924312,1254,133,980,2016-05-17 09:16:13.548,f,1576,13,White
2270,KATAS,191,151779,143,13,35,,f,1500,258,Black
2271,jijini,40616,4742215,20316,2091,18209,2024-11-20 13:46:03.942,f,1842,6,Black
2272,printemps,216,183108,49,4,163,2018-01-13 16:25:22.211,f,1223,-38,Black
2273,5-0,96,34565,54,5,36,,f,1500,-41,White
2274,valepbkru,5,0,1,0,4,,f,1500,-66,Black
2275,sheva19,97,42994,25,0,72,,f,1111,-9,White
2276,puhov3D,1562,1512038,737,92,732,2013-11-12 18:31:02.955,f,1672,10,Black
2277,tica2,113,90874,57,5,51,2020-04-07 15:08:54.689,f,1482,-21,Black
2278,ANDUTU,4491,1487287,2274,196,2011,2017-03-13 09:17:17.557,f,1722,5,White
2279,CantoOstinato,0,0,0,0,0,,f,1615,9,Black
2280,GOSHA,1482,407490,825,43,614,,f,1597,-3,Black
2281,agrogenius,3,0,0,0,3,,f,1500,-181,Black
2282,Notwinner,0,0,0,0,0,,f,1500,-90,Black
2283,atoyotaisatoyota,27,6362,18,2,7,,f,1500,348,Black
2284,masterofkick,1224,268673,674,43,503,2014-08-31 11:13:17.339,f,1653,15,White
2285,ABCXYZ,1,225,0,0,1,,f,1500,-178,Black
2286,SILYCONVALLEY,4,0,2,0,2,,f,1500,176,Black
2287,Hirek,0,0,0,0,0,,f,1500,176,Black
2288,Arkady,2,4064,1,0,1,,f,1500,216,White
2289,benoitbenben07,36,33106,6,3,27,2013-09-13 11:41:30.369,f,1500,-202,Black
2290,Rhonda,0,0,0,0,0,,f,1500,357,White
2291,jackson216,13,0,5,1,7,,f,1500,-176,Black
2292,arnienegi81,272,137541,121,11,140,2020-07-17 10:07:59.73,f,1791,-17,Black
2293,Howlin,12,5294,7,0,5,,f,1500,52,White
2294,NemanGrodno,5,1339,3,0,2,,f,1500,106,White
2295,dragon_storm,17078,3854488,7282,982,8814,2023-11-19 06:10:38.306,f,1500,445,White
2296,Alee99,9,0,0,0,9,,f,1500,-122,Black
2297,mahdi70,19,0,3,0,16,,f,1500,-258,Black
2298,xTollx,813,585584,306,20,487,2019-07-29 08:18:23.73,f,1553,22,Black
2299,KnowMads,428,77810,204,10,214,2014-03-05 00:07:42.918,f,1889,-4,White
2300,Altair,1603,830899,692,27,884,2018-01-14 09:15:41.08,f,1392,9,White
2301,Mitsuo,0,0,0,0,0,,f,1500,-108,White
2302,gleb,138639,24127857,64368,7932,66337,2024-11-21 00:47:44.236,f,1617,-18,Black
2303,antonio1954,2277,2017647,862,48,1364,2014-05-18 18:49:02.865,f,1418,14,White
2304,Alvinho,5,0,0,0,5,2015-10-28 18:13:24.725,f,1500,-111,Black
2305,mehdi65129,8,0,2,0,6,,f,1500,-137,Black
2306,king12345,441,332347,221,13,206,,f,1200,,White
2307,Holmes47,0,0,0,0,0,,f,1500,275,Black
2308,KladnoMore,5,0,5,0,0,,f,1500,162,White
